,site_id,delta,vote ,site_name,year_x,ADDRESS,CITY,COUNTY,STATE,ZIP_CODE,REGION,NPL_STATUS,LATITUDE,LONGITUDE,SITE_SCORE,FEDERAL,final_date,completion_date,NPL_STAT,deletion_date_new,CAG,region1,region2,region3,region4,region5,region6,region7,region8,region9,region10,f_black,f_maleunem,f_femunem,f_hispanic,f_unemployment,f_educated,f_urban,f_rural,f_lessthan,f_higher,f_owner,f_pop65,income,npv,lognpv,federal_status,duration,event,president,final_date_year,State,year_y,party,Abbreviation
313,ID4890008952,379.0,53.9,IDAHO NATIONAL ENGINEERING LABORATORY (USDO,1980,AEC TESTING RESERVATION,IDAHO FALLS,"BUTTE,CLARK,JEFF",ID,83401.0,10,Currently on the,43.529379999999996,-112.9435,51.91,F,1989-11-21,2018-01-04,,,0,0,0,0,0,0,0,0,0,0,1,0.0,0.006168617654131989,0.005140392884197282,0.03461267723171678,0.01130901053832927,0.4821794271715949,0.0,1.0,0.11788889373491925,0.4626455930944229,0.25496904239380475,0.12851274596683704,26292.0,29888000,17.212967620010705,1,10271.0,0,bush_father,1989,Idaho,1988,0,ID
314,IDD041310707,331.0,53.9,KERR-MCGEE CHEMICAL CORP. (SODA SPRINGS PLA,1980,"HIGHWAY 34, 3 MILES N OF CY",SODA SPRINGS,CARIBOU,ID,83276.0,10,Currently on the,42.68721,-111.5736,51.91,G,1989-10-04,2001-09-26,completed,,0,0,0,0,0,0,0,0,0,0,1,0.0014488645046615966,0.032596718374497666,0.01666071130878197,0.034045582879159264,0.04925742968327963,1.0184717776864205,0.0,0.5874682978786252,0.1535673895586191,0.9865992195735179,0.5287938784156467,0.17167696537206267,34567.0,13739407,16.435778685166273,0,4375.0,1,bush_father,1989,Idaho,1988,0,ID
315,IDD081830994,661.0,53.9,MONSANTO CHEMICAL CO. (SODA SPRINGS PLANT),1990,"HWY 34, 2 MI N OF CY",SODA SPRINGS,CARIBOU,ID,83276.0,10,Currently on the,42.68703,-111.5878,54.77,G,1990-08-30,2000-09-20,completed,,0,0,0,0,0,0,0,0,0,0,1,0.0014488645046615966,0.032596718374497666,0.01666071130878197,0.034045582879159264,0.04925742968327963,1.0184717776864205,0.0,0.5874682978786252,0.1535673895586191,0.9865992195735179,0.5287938784156467,0.17167696537206267,34567.0,1,0.0,0,3674.0,1,bush_father,1990,Idaho,1988,0,ID
316,IDD984666610,661.0,53.9,EASTERN MICHAUD FLATS CONTAMINATION,1990,"HWY 30, 3 MI W OF CITY",POCATELLO,"POWER, BANNOCK",ID,83201.0,10,Currently on the,42.901109999999996,-112.5225,57.8,G,1990-08-30,2018-01-04,,,0,0,0,0,0,0,0,0,0,0,1,0.004888851965140946,0.044245224907358084,0.02897777204831925,0.15332055136970446,0.07322299695567734,1.7820262204592114,2.1332311212723747,1.866768154153476,0.4502235769856188,1.7138748707428124,1.0050214961763375,0.3020341982487769,28829.5,13739407,16.435778685166273,0,9989.0,0,bush_father,1990,Idaho,1988,0,ID
317,IDD055030852,145.0,53.9,UNION PACIFIC RAILROAD CO.,1980,300 S HARRISON,POCATELLO,BANNOCK,ID,83201.0,10,Deleted from the,42.8954,-112.4876,41,G,1984-06-15,1996-09-19,completed,22-Sep-97,0,0,0,0,0,0,0,0,0,0,1,0.02047923127480257,0.04836456082228805,0.049301241526589684,0.22277865723210424,0.09766580234887773,2.064007756216027,4.372984892105726,1.6270152432891292,0.43839070712523903,1.8403053760390948,0.255217320139903,0.0013521861601137792,15712.333333333336,13838000,16.442928989040894,0,4479.0,1,reagan2,1984,Idaho,1984,0,ID
318,IDD098812878,145.0,53.9,PACIFIC HIDE & FUR RECYCLING CO.,1980,3575 HWY 30 W,POCATELLO,BANNOCK,ID,83201.0,10,Deleted from the,42.8957,-112.486,41,G,1984-06-15,1997-09-29,completed,4-Nov-99,0,0,0,0,0,0,0,0,0,0,1,0.027638135121401626,0.06661517592402076,0.0762320600930311,0.31587034866970554,0.14284723601705185,2.424407227177808,6.350452108184505,1.6495480272103504,0.5587604776974213,2.1430596164235234,0.5009701968269225,0.002704334768387741,14748.0,1890000,14.452087387035824,0,4854.0,1,reagan2,1984,Idaho,1984,0,ID
319,IL0000064782,405.0,55.6,MATTHIESSEN AND HEGELER ZINC COMPA,2000,"PARTS OF SECT. 10, 11, 14 & 15, T",LA SALLE,LA SALLE,IL,61301.0,5,Currently on the,41.34215,-89.08306,50.0,G,2003-09-29,2018-01-04,,,0,0,0,0,0,1,0,0,0,0,0,0.0002321266614993554,0.009517175853356664,0.009981429176355376,0.009517175853356664,0.01949860502971204,0.5499071458817769,0.20728876335658625,0.7927112366434138,0.14693593497545526,0.5304085408520648,0.3261374154609118,0.1880222849883736,42614.0,13739407,16.435778685166273,0,5211.0,0,bush_son1,2003,Illinois,2000,1,IL
320,IL0210090049,126.0,55.6,JOLIET ARMY AMMUNITION PLANT (LOAD-ASSEMBLY,1980,HWY 53 & ARSENAL AVE,JOLIET,WILL,IL,60434.0,5,Currently on the,41.3662,-88.0772,35.23,F,1989-03-13,2008-09-29,completed,,0,0,0,0,0,1,0,0,0,0,0,0.007953728033250895,0.014461319795978509,0.006989634325618422,0.02145095412159693,0.021450954121596928,0.5172330688235259,0.0,0.9720414541156756,0.07905519486036383,0.4948180295761475,0.26199083664292416,0.07760905858984057,40718.0,4000000,15.201804919084164,1,7140.0,1,bush_father,1989,Illinois,1988,1,IL
321,IL3210020803,126.0,55.6,SAVANNA ARMY DEPOT ACTIVITY,1980,7MI N OF SAVANNA ON RTE 84,SAVANNA,JO DAVIESS,IL,61074.0,5,Currently on the,42.21,-90.31333000000001,42.2,F,1989-03-13,2018-01-04,,,0,0,0,0,0,1,0,0,0,0,0,0.001299177585650805,0.027721507852855255,0.010332359213167634,0.007329831073482523,0.038053867066022894,0.9711122386816208,0.0,2.0,0.3489816034714649,0.9239311941438546,0.5715675387679819,0.362792342364074,26520.5,427792,12.966392375128333,1,10524.0,0,bush_father,1989,Illinois,1988,1,IL
322,ILD002994259,471.0,55.6,AMOCO CHEMICALS (JOLIET LANDFILL),1990,ROUTE 6 NEAR ROUTE 66,JOLIET,WILL,IL,60434.0,5,Currently on the,41.44166,-88.17278,39.44,G,1990-02-21,2018-01-04,,,0,0,0,0,0,1,0,0,0,0,0,0.003375843505775161,0.021192797226976864,0.007314327928522558,0.02231807906092133,0.028507125155499424,0.4789947484146417,0.0020630160302121145,0.28375844004789724,0.08252062923213503,0.4566766693537204,0.261252813349299,0.04013503278212305,47315.0,6705000,15.718364074697917,0,10179.0,0,bush_father,1990,Illinois,1988,1,IL
323,ILD005451711,331.0,55.6,"LENZ OIL SERVICE, INC.",1980,RTE 83 & JEANE RD,LEMONT,DUPAGE,IL,60439.0,5,Currently on the,41.7068,-87.9422,42.33,G,1989-10-04,2009-09-28,completed,,0,0,0,0,0,1,0,0,0,0,0,0.09509192734266522,0.024957343987776336,0.021782704989999024,0.080650002676896,0.04674004897777535,1.6803789678909362,1.9187529100468224,0.38925470203476975,0.2345847529012917,1.4643474000768064,0.725466234915234,0.2807872190467003,53090.0,12500000,16.34123920227253,0,7299.0,1,bush_father,1989,Illinois,1988,1,IL
324,ILD021440375,661.0,55.6,BELOIT CORP.,1990,1165 PRAIRIE HILL RD,ROCKTON,WINNEBAGO,IL,61072.0,5,Currently on the,42.46861,-89.06555,52.08,G,1990-08-30,2008-09-29,completed,,0,0,0,0,0,1,0,0,0,0,0,0.11163668637279273,0.04820111407727437,0.03393625406238017,0.08291960092416452,0.08213736813965453,1.3656254826179697,2.359326288116622,0.6406737118833777,0.556617335208166,1.3093444184436973,0.8300921344556889,0.3416121692243188,31022.0,3919000,15.18134707718177,0,6605.0,1,bush_father,1990,Illinois,1988,1,IL
325,ILD048306138,144.0,55.6,TRI-COUNTY LANDFILL CO./WASTE MANAGEMENT OF,1980,7N 904 ILLINOIS ROUTE 25,ELGIN,KANE,IL,60177.0,5,Currently on the,41.9832,-88.2712,42.76,G,1989-03-31,2001-11-01,completed,,0,0,0,0,0,1,0,0,0,0,0,0.14907240496085453,0.06373162929188703,0.051557714373664416,0.5749414865560265,0.11528934366555145,2.4643165508679514,4.153642731425873,0.8463572693379456,0.6289257073872835,2.282257324208518,1.2543524987755876,0.43308060819054334,45641.8,6500000,15.687312734865866,0,4598.0,1,bush_father,1989,Illinois,1988,1,IL
326,ILD980497788,661.0,55.6,MIG/DEWANE LANDFILL,1990,BUSINESS RTE 20E,BELVIDERE,BOONE,IL,61008.0,5,Currently on the,42.25591,-88.80694,49.91,G,1990-08-30,2018-01-04,,,0,0,0,0,0,1,0,0,0,0,0,0.02270677934894411,0.09384640266005352,0.1016169387242532,0.43196566768715655,0.19546334138430668,3.4613578248191046,0.0,3.915119575344843,1.00768140401006,3.219377652227862,1.8457613767245744,0.8175027524909195,38554.28571428572,3089862,14.943636987682456,0,9989.0,0,bush_father,1990,Illinois,1988,1,IL
327,ILD980500102,144.0,55.6,YEOMAN CREEK LANDFILL,1980,1011 WASHINGTON STREET,WAUKEGAN,LAKE,IL,600855428.0,5,Currently on the,42.38888,-87.84861,33.23,G,1989-03-31,2005-09-23,completed,,0,0,0,0,0,1,0,0,0,0,0,1.0604035353921928,0.12374544672805746,0.06470661467783301,1.0212088660714853,0.18845206140589046,3.5439124933130004,7.0,0.0,0.9210466660122693,3.3299313596203888,1.6825431487620774,0.7689640326936432,36789.57142857143,26300000,17.085079497147994,0,6020.0,1,bush_father,1989,Illinois,1988,1,IL
328,ILD980605836,471.0,55.6,H.O.D. LANDFILL,1990,55 MCMILLAN ROAD,ANTIOCH,LAKE,IL,60002.0,5,Currently on the,42.4753,-88.0819,34.68,G,1990-02-21,2001-06-29,completed,,0,0,0,0,0,1,0,0,0,0,0,0.0020420528917454088,0.03065107313848402,0.01734172812062338,0.030345453840659474,0.0479928012591074,0.9920961518959636,1.1141951950134692,0.8858048049865306,0.2446873571340625,0.9377518787226079,0.5050581257358312,0.21737573718081765,37852.0,5825000,15.577669557416039,0,4146.0,1,bush_father,1990,Illinois,1988,1,IL
329,ILD980605943,331.0,55.6,WOODSTOCK MUNICIPAL LANDFILL,1980,DAVIS ROAD,WOODSTOCK,MCHENRY,IL,60098.0,5,Currently on the,42.2923,-88.4402,50.1,G,1989-10-04,2000-09-19,completed,,0,0,0,0,0,1,0,0,0,0,0,0.010521268059536314,0.017306183159810553,0.012822331401792269,0.14178892928660894,0.03012851456160282,1.0490641082055945,0.1111389849049314,0.6700411656173485,0.2416151082192273,0.931436250201222,0.4631832622508267,0.24334003588507985,36290.5,6101000,15.62396325013399,0,4003.0,1,bush_father,1989,Illinois,1988,1,IL
330,ILD980606305,471.0,55.6,DUPAGE COUNTY LANDFILL/BLACKWELL FOREST PRE,1990,ROUTE 56,WARRENVILLE,DUPAGE,IL,60555.0,5,Currently on the,41.8326,-88.1787,35.57,G,1990-02-21,1998-09-30,completed,,0,0,0,0,0,1,0,0,0,0,0,0.021517553764386098,0.007309791067345717,0.0037063728902133053,0.08318748074996946,0.011016163957559022,0.5424688561678316,0.8746010503038966,0.12539894998876702,0.08648203449519545,0.4661793473402205,0.2778750129309082,0.05796355409537005,47242.0,5819000,15.576638983638807,0,3143.0,1,bush_father,1990,Illinois,1988,1,IL
331,ILD980606750,24.0,55.6,OTTAWA RADIATION AREAS,1990,"RTE 6 & RTE 71, OTTAWA AREA",OTTAWA,LA SALLE,IL,61350.0,5,Currently on the,41.351659999999995,-88.83610999999999,50.0,G,1992-10-14,2018-01-04,,,0,0,0,0,0,1,0,0,0,0,0,0.13357157143066747,0.1200689226218888,0.07860725573314525,0.22135564597650956,0.19867617835503404,2.8857298477096407,0.0,2.1086831421719348,1.0137779620240317,2.7581625518312807,1.6067729641095598,0.9867972997225304,27657.0,140000,11.84939770159144,0,9213.0,0,bush_father,1992,Illinois,1988,1,IL
332,ILD980607055,661.0,55.6,ADAMS COUNTY QUINCY LANDFILLS 2&3,1990,2 MILES NORTH OF BURTON TWP 1/2 M,QUINCY,ADAMS,IL,62301.0,5,Currently on the,39.92944,-91.26847,34.21,G,1990-08-30,1999-03-31,completed,,0,0,0,0,0,1,0,0,0,0,0,0.009944661218234636,0.03612848849979865,0.03989482169641928,0.009272134001040344,0.07602331019621793,1.4456931689763175,0.0,2.9374527606143346,0.4044110351937207,1.3764728947977056,0.8801985357402022,0.3119904485261537,27912.33333333333,3221631,14.985398311020887,0,3135.0,1,bush_father,1990,Illinois,1988,1,IL
333,ILD980823991,635.0,55.6,KERR-MCGEE (KRESS CREEK/WEST BRANCH OF DUPA,1990,KRESS CREEK JUST EAST OF EJ&E RR,DUPAGE COUNTY,DUPAGE,IL,60185.0,5,Currently on the,41.863609999999994,-88.2093,39.05,G,1991-02-11,2012-11-06,completed,,0,0,0,0,0,1,0,0,0,0,0,0.2009614443576456,0.1305974103587138,0.07875139647004517,1.7816211810559008,0.20934880682875898,6.629592388702035,12.427301595249991,0.5726984531437775,1.1863785329480854,5.9318715836174265,3.3702520120272887,0.7498589001804465,47731.076923076915,71900000,18.090786822691275,0,7939.0,1,bush_father,1991,Illinois,1988,1,IL
334,ILD980824015,661.0,55.6,KERR-MCGEE (RESIDENTIAL AREAS),1990,ADJACENT TO PLT AT 258 ANN STREET,WEST CHICAGO,DUPAGE,IL,60185.0,5,Currently on the,41.87833,-88.2075,38.15,G,1990-08-30,2003-09-30,completed,,0,0,0,0,0,1,0,0,0,0,0,0.17353809186398778,0.17399851340057207,0.0836805870451023,2.4134080428934563,0.2576791004456744,6.282737167365187,12.627590197025015,0.3724598484471824,1.477265745534427,5.759403443323455,3.218966641385805,0.8576941509007139,46196.46153846153,13739407,16.435778685166273,0,4779.0,1,bush_father,1990,Illinois,1988,1,IL
335,ILD980996789,331.0,55.6,ILADA ENERGY CO.,1980,ROUTE 3,EAST CAPE GIR,ALEXANDER,IL,62957.0,5,Deleted from the,37.2584,-89.4635,41,G,1989-10-04,1999-09-28,completed,8-Jan-01,0,0,0,0,0,1,0,0,0,0,0,0.07610811106892054,0.04757227842315563,0.02222737549580989,0.005894400427714584,0.06979965391896553,0.855565200485045,0.0,1.0589533418467056,0.4867248923636065,0.8207688971011826,0.6061571573444899,0.29880824416906737,22746.5,1,0.0,0,3646.0,1,bush_father,1989,Illinois,1988,1,IL
336,ILD981000417,144.0,55.6,SOUTHEAST ROCKFORD GROUND WATER CONTAMINATI,1980,2613 S 11TH ST,ROCKFORD,WINNEBAGO,IL,61109.0,5,Currently on the,42.23068,-89.07111,42.24,G,1989-03-31,2018-01-04,,,0,0,0,0,0,1,0,0,0,0,0,0.9311894297434588,0.2433892077753964,0.1868824529203403,0.36385619103286543,0.4302716606957367,3.9613741673157294,9.265132730761511,0.7348672800997327,2.2887714851750918,3.7999178483178184,2.548435960262636,1.1236635294682398,26514.8,1728000,14.362475228346138,0,10506.0,0,bush_father,1989,Illinois,1988,1,IL
337,ILD981781065,661.0,55.6,CENTRAL ILLINOIS PUBLIC SERVICE CO.,1990,SOUTH WEBSTER STREET,TAYLORVILLE,CHRISTIAN,IL,62568.0,5,Currently on the,39.5404,-89.2975,28.95,G,1990-08-30,1995-09-06,completed,,0,0,0,0,0,1,0,0,0,0,0,0.01914222290828277,0.07863498499653412,0.03962410215561382,0.011155943256985277,0.11825908715214795,2.021924318844932,0.0,1.028149731073545,0.6579416986561848,1.9268515339488212,1.1320036584947344,0.7444411856599661,24655.75,9346034,16.050462640155857,0,1833.0,1,bush_father,1990,Illinois,1988,1,IL
338,ILT180011975,144.0,55.6,"INTERSTATE POLLUTION CONTROL, INC.",1980,NW OF MAGNOLIA & PEOPLES AVE,ROCKFORD,WINNEBAGO,IL,61109.0,5,Currently on the,42.24100000000001,-89.098,46.01,G,1989-03-31,2006-09-06,completed,,0,0,0,0,0,1,0,0,0,0,0,2.664758285851629,0.2980424859631917,0.20533799012784326,0.981214837372004,0.5033804760910351,3.189461669597404,9.79715976363147,0.20284023636853046,2.7180779812541265,3.07198321915094,1.9291906428975072,1.1968883574024498,19153.8,4661000,15.354740575354878,0,6368.0,1,bush_father,1989,Illinois,1988,1,IL
339,IL7213820460,474.0,55.6,JOLIET ARMY AMMUNITION PLANT (MANUFACTURING,1980,6MI S OF ELWOOD OFF RTE 53,JOLIET,WILL,IL,60434.0,5,Currently on the,41.3762,-88.1563,32.08,F,1987-07-22,2008-09-10,completed,,0,0,0,0,0,1,0,0,0,0,0,0.012898581310293086,0.059887100889861176,0.029820062281977526,0.053880579583063214,0.0897071631718387,1.5032013985629389,0.002063017701341239,1.4531498967727927,0.3015688210877397,1.4492283411376068,0.7746382729064918,0.2479741558354663,40293.0,17090182,16.6540147045377,1,7721.0,1,reagan2,1987,Illinois,1984,1,IL
340,IL8143609487,474.0,55.6,SANGAMO ELECTRIC DUMP/CRAB ORCHARD NATIONAL,1980,EAST OF STATE ROUTE 148,CARTERVILLE,WILLIAMSON,IL,62959.0,5,Currently on the,37.69319,-89.01472,43.7,F,1987-07-22,2018-01-04,,,0,0,0,0,0,1,0,0,0,0,0,0.06946604689626658,0.020995337598903683,0.012960087029905344,0.020476935247555127,0.033955424628809024,0.5629859986736152,0.0,1.0,0.15500259493052987,0.5108864635014153,0.26982892760067084,0.1070502879845155,27458.0,1273000,14.056886877539544,1,11124.0,0,reagan2,1987,Illinois,1984,1,IL
341,ILD003817137,580.0,55.6,PETERSEN SAND & GRAVEL,1980,ILLINOIS ROUTES 21 & 137,LIBERTYVILLE,LAKE,IL,60048.0,5,Deleted from the,42.31583,-87.9537,41,G,1986-06-10,1989-09-12,completed,11-Feb-91,0,0,0,0,0,1,0,0,0,0,0,0.027405566841064398,0.030939182693178094,0.012034100808020991,0.06630242990124903,0.04297328350119908,2.49789467122978,3.2602993145334764,0.7397006830981298,0.257178538970718,2.044251945018988,1.2231029352388272,0.45945290131992794,64133.25,1,0.0,0,1190.0,1,reagan2,1986,Illinois,1984,1,IL
342,ILD005252432,474.0,55.6,PARSONS CASKET HARDWARE CO.,1980,424 FAIRVIEW AVENUE,BELVIDERE,BOONE,IL,610082308.0,5,Currently on the,42.2692,-88.836,55.58,G,1987-07-22,2018-01-04,,,0,0,0,0,0,1,0,0,0,0,0,0.0366948488093806,0.10739099810424288,0.12299238764155054,0.6093152500450196,0.23038338574579345,3.796523826131062,0.0,3.109655037094266,1.2286180039465089,3.5602872442390114,2.01652677453797,0.9524563053159312,36460.125,3702000,15.12438377211558,0,11124.0,0,reagan2,1987,Illinois,1984,1,IL
343,ILD096731468,580.0,55.6,NL INDUSTRIES/TARACORP LEAD SMELTER,1980,16TH & CLEVELAND BLVD,GRANITE CITY,MADISON,IL,62040.0,5,Currently on the,38.695,-90.15833,38.11,G,1986-06-10,2000-09-26,completed,,0,0,0,0,0,1,0,0,0,0,0,1.2628694472090625,0.24127998398762074,0.18780759310503012,0.14394208346677526,0.4290875770926509,3.0566785641519703,7.735742470824991,0.2642574299191809,1.8280503680323024,2.9872272418907797,1.69940473390958,1.0209684725097947,19562.0,25000000,17.034386382832476,0,5222.0,1,reagan2,1986,Illinois,1984,1,IL
344,ILD980606685,580.0,55.6,PAGEL'S PIT,1980,BAXTER & LINDENWOOD RD,ROCKFORD,WINNEBAGO,IL,61109.0,5,Currently on the,42.15833,-89.05666,45.91,G,1986-06-10,1999-09-30,completed,,0,0,0,0,0,1,0,0,0,0,0,0.016942702679878775,0.03938613311008871,0.03257038540785705,0.03780297523380262,0.07195651851794578,1.4558423406002077,1.1770854874508352,1.8229145125491648,0.4566351177124007,1.3950737631233552,0.9004803530220451,0.278821822169928,35758.0,13739407,16.435778685166273,0,4860.0,1,reagan2,1986,Illinois,1984,1,IL
345,ILD980824007,580.0,55.6,KERR-MCGEE (REED-KEPPLER PARK),1980,NEAR JCT OF YALE & NATIONAL,WEST CHICAGO,DUPAGE,IL,60185.0,5,Deleted from the,41.89193,-88.20833,41,G,1986-06-10,2002-09-13,completed,8-Feb-10,0,0,0,0,0,1,0,0,0,0,0,0.0804417843566484,0.0999985429124377,0.04836855103934316,1.2926991002059527,0.14836709395178088,3.36687652423862,5.949745083150345,1.0502549222917124,0.8830463040887845,3.0955179784503133,1.7053597217327006,0.5145354526852784,47067.428571428565,1,0.0,0,5939.0,1,reagan2,1986,Illinois,1984,1,IL
346,ILD980824031,580.0,55.6,KERR-MCGEE (SEWAGE TREATMENT PLANT),1980,59TH ST & ROOSEVELT RD,WEST CHICAGO,DUPAGE,IL,60185.0,5,Deleted from the,41.8643,-88.1924,41,G,1986-06-10,2006-09-29,completed,22-Apr-13,0,0,0,0,0,1,0,0,0,0,0,0.1866268801486813,0.17710070049231566,0.08217120871837247,1.7783684260804011,0.25927190921068816,6.6793746707833614,12.289638567927778,0.7103614583754828,1.2727673397847894,6.0082250444400325,3.4702185990039904,0.8583006598001639,48561.307692307695,1800000,14.403297222866392,0,7416.0,1,reagan2,1986,Illinois,1984,1,IL
347,ILD000716852,482.0,55.6,LAKE CALUMET CLUSTER,2010,122ND STREET AND STONY ISLAND AVE,CHICAGO,COOK,IL,60633.0,5,Currently on the,41.673936,-87.566689,30.0,G,2010-03-04,2018-01-04,,,0,0,0,0,0,1,0,0,0,0,0,0.5781191863142897,0.03847021318405529,0.027527397570115592,0.8795260967676128,0.06599761075417088,0.9273306645147722,2.0,0.0,0.2720895392424717,0.8897349881208108,0.5073512574643543,0.26820138221779416,35625.5,18980000,16.758896351146056,0,2863.0,0,obama1,2010,Illinois,2008,1,IL
348,ILD048843809,482.0,55.6,CHEMETCO,2010,3754 CHEMETCO LANE,HARTFORD,MADISON,IL,62048.0,5,Currently on the,38.835,-90.095,30.0,G,2010-03-04,2018-01-04,,,0,0,0,0,0,1,0,0,0,0,0,0.0493218702367687,0.10279332842219163,0.049973888329157855,0.1150012161827264,0.15276721675134947,2.8218180506072463,3.946762012464324,1.0532379777319365,0.4715084852951901,2.6909915779147315,1.5678228451974716,0.6836935059728126,47555.6,13739407,16.435778685166273,0,2863.0,0,obama1,2010,Illinois,2008,1,IL
349,ILD053980454,418.0,55.6,SANDOVAL ZINC COMPANY,2010,BOX 263 SMELTER ROAD HIGHWAY 51,SANDOVAL,MARION,IL,62882.0,5,Currently on the,38.613061,-89.108251,30.0,G,2011-09-16,2018-01-04,,,0,0,0,0,0,1,0,0,0,0,0,0.004600584727498248,0.014638226956152215,0.02634880807742777,0.01003764222865397,0.040987035033579984,0.5487243826802537,0.20284399767021846,0.7971560023297817,0.13969050511811135,0.5294855709966033,0.3178586358217548,0.21120869878801973,33368.0,13739407,16.435778685166273,0,2302.0,0,obama1,2011,Illinois,2008,1,IL
350,ILN000510407,50.0,55.6,BAUTSCH-GRAY MINE,2010,1000 SOUTH BLACKJACK ROAD,GALENA,JO DAVIESS,IL,61036.0,5,Currently on the,42.355556,-90.399722,48.97,G,2012-09-18,2018-01-04,,,0,0,0,0,0,1,0,0,0,0,0,0.011589822543447944,0.036590620724037855,0.021586024962994558,0.10017544355752483,0.05817664568703241,2.1394642066975784,0.6401698992626724,2.3598300924748057,0.2375824785793331,1.8018115352214357,1.1000318623541347,0.7691575367335391,51372.33333333334,13739407,16.435778685166273,0,1934.0,0,obama1,2012,Illinois,2008,1,IL
351,ILD000802827,426.0,55.6,OUTBOARD MARINE CORP.,1980,200 SEA HORSE DR,WAUKEGAN,LAKE,IL,60085.0,5,Currently on the,42.36528,-87.82111,41,G,1983-09-08,2018-01-04,,,1,0,0,0,0,1,0,0,0,0,0,1.0628223631949372,0.17437955550588824,0.09354144746526824,1.0592207527944524,0.26792100297115645,2.7683790338652488,7.0,0.0,1.2690839042918387,2.0557218196362004,1.2887694117012856,0.02693818059071402,18641.85714285714,34900000,17.367997387172654,0,12537.0,0,reagan1,1983,Illinois,1980,1,IL
352,ILD000814673,426.0,55.6,VELSICOL CHEMICAL CORP. (MARSHALL PLANT),1980,RTE 1 1MI N OF MARSHALL,MARSHALL,CLARK,IL,62441.0,5,Currently on the,39.41083,-87.69915999999999,48.78,G,1983-09-08,1994-09-30,completed,,0,0,0,0,0,1,0,0,0,0,0,0.0,0.05563780254793295,0.030793720012718438,0.004367263935210521,0.08643152256065137,0.7566473337623929,0.0,1.1021861948798384,0.4847881498029135,0.6700302498064645,0.30582166451576737,0.0,14146.0,9080910,16.02168496582008,0,4040.0,1,reagan1,1983,Illinois,1980,1,IL
353,ILD005443544,426.0,55.6,JOHNS-MANVILLE CORP.,1980,GREENWOOD AVE,WAUKEGAN,LAKE,IL,60085.0,5,Currently on the,42.38666,-87.81166,38.2,G,1983-09-08,1991-12-31,completed,,0,0,0,0,0,1,0,0,0,0,0,0.21088375784294866,0.09586793435710572,0.04356984872896838,0.4397844680505972,0.1394377830860741,1.8259173600825491,4.0,0.0,0.5753739432551996,1.2838006335611234,0.8125489964284559,0.009389034504475991,21791.5,4487590,15.316826367287865,0,3036.0,1,reagan1,1983,Illinois,1980,1,IL
354,ILD047019732,426.0,55.6,WAUCONDA SAND & GRAVEL,1980,BONNER & GARLAND RD,WAUCONDA,LAKE,IL,60084.0,5,Currently on the,42.28138,-88.1375,53.42,G,1983-09-08,1996-08-22,completed,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,5000.0,12155606,16.31330102051592,0,4732.0,1,reagan1,1983,Illinois,1980,1,IL
355,ILD053219259,426.0,55.6,"ACME SOLVENT RECLAIMING, INC. (MORRISTOWN P",1980,EAST OF LINDENWOOD RD,MORRISTOWN,WINNEBAGO,IL,61109.0,5,Currently on the,42.1577,-89.0455,31.98,G,1983-09-08,1998-07-13,completed,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,5000.0,24000000,16.99356438831222,0,5422.0,1,reagan1,1983,Illinois,1980,1,IL
356,ILD980497663,481.0,55.6,BELVIDERE MUNICIPAL LANDFILL,1980,APPLETON RD,BELVIDERE,BOONE,IL,61008.0,5,Currently on the,42.2643,-88.8723,41,G,1983-07-15,1992-06-10,completed,9-Feb-15,0,0,0,0,0,1,0,0,0,0,0,0.013529146530302351,0.06884541769508701,0.060925900801354835,0.1627316718964793,0.12977131849644186,1.513719822591289,0.0,2.1285951761702497,0.7228642832635107,1.2888885863701889,0.2506839397206713,0.0006383657527066728,22623.0,5617000,15.54130827151457,0,3253.0,1,reagan1,1983,Illinois,1980,1,IL
357,ILD980792303,426.0,55.6,CROSS BROTHERS PAIL RECYCLING (PEMBROKE),1980,ADDRESS UNREPORTED,PEMBROKE TOWN,KANKAKEE,IL,60944.0,5,Currently on the,41.0909,-87.5893,42.04,G,1983-09-08,1996-06-07,completed,,0,0,0,0,0,1,0,0,0,0,0,0.9126916544669316,0.0,0.0,0.015971039414033432,0.0,0.0,0.0,1.0,0.0,0.0,0.21741908000960397,0.0,6562.0,1872800,14.442945195158838,0,4656.0,1,reagan1,1983,Illinois,1980,1,IL
358,ILD006282479,143.0,55.6,JENNISON-WRIGHT CORPORATION,1990,900 WEST 22ND ST,GRANITE CITY,MADISON,IL,62040.0,5,Currently on the,38.70833,-90.1525,40.3,G,1996-06-17,2009-09-28,completed,,0,0,0,0,0,1,0,0,0,0,0,0.0006269599384932813,0.021003138608002403,0.024451418269715447,0.0050156795079462505,0.045454556877717864,0.47272727167282597,0.05799373631606095,0.9420062830154616,0.17868338915535995,0.4589341723574964,0.3203761806026614,0.11316615290890215,36304.0,3540000,15.079637285109957,0,4851.0,1,clinton1,1996,Illinois,1992,1,IL
